Site      Inst    Year   MM   DD Jday   hh   mm        #     Conc      LWC     Rain      dBZ       Dm     DMax  Sigma_M    Wx_Code4677
UW       apu30    2015    3   28   87   14   59 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15    0 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15    1 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15    2 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15    3 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15    4 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15    5 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15    6 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15    7 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15    8 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15    9 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   10 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   11 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   12 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   13 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   14 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   15 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   16   43.00000   37.12413    0.03082    0.43375   21.46779    1.27592    1.93100    0.07589   63
UW       apu30    2015    3   28   87   15   17  196.00000  188.90564    0.09472    1.24949   25.11148    1.13736    2.18900    0.08594   63
UW       apu30    2015    3   28   87   15   18   91.00000  140.86174    0.01520    0.16362   14.50348    0.86328    1.41600    0.12528   61
UW       apu30    2015    3   28   87   15   19  333.00000  345.48770    0.18528    2.76265   30.16479    1.31915    2.44600    0.15659   65
UW       apu30    2015    3   28   87   15   20 1028.00000 1025.70264    0.49470    6.44818   31.98582    1.12655    1.93100    0.07037   65
UW       apu30    2015    3   28   87   15   21 1377.00000 1496.84924    0.51078    6.60982   32.03385    1.08019    2.18900    0.10892   59
UW       apu30    2015    3   28   87   15   22 1536.00000 1808.17944    0.37468    4.33790   27.81416    0.88101    1.67400    0.05852   59
UW       apu30    2015    3   28   87   15   23  400.00000  688.35156    0.05324    0.44125   15.20480    0.62587    1.22300    0.03899   59
UW       apu30    2015    3   28   87   15   24 1046.00000 1489.07642    0.12137    1.10814   17.88019    0.60523    1.09400    0.02258   59
UW       apu30    2015    3   28   87   15   25  806.00000 1299.78918    0.10077    0.88502   18.25196    0.63634    1.22300    0.04322   59
UW       apu30    2015    3   28   87   15   26  876.00000 1328.58032    0.11176    0.98142   17.50565    0.60861    1.09400    0.02015   59
UW       apu30    2015    3   28   87   15   27  285.00000  539.14069    0.02300    0.14725    6.56835    0.45826    0.57900    0.00515   53
UW       apu30    2015    3   28   87   15   28   93.00000  217.49409    0.00667    0.03435   -0.33449    0.40909    0.45000    0.00360   51
UW       apu30    2015    3   28   87   15   29   59.00000  131.55977    0.00387    0.02088   -2.64920    0.40740    0.57900    0.00482   51
UW       apu30    2015    3   28   87   15   30   63.00000  145.67912    0.00441    0.02241   -2.16424    0.40771    0.45000    0.00367   51
UW       apu30    2015    3   28   87   15   31 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   32 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   33 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   34 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   35 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   36 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   37 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   38 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   39 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   40 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   41 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   42 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   43 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   44 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   45 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   46 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   47 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   48 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   49 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   50 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   51 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   52 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   53 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   54 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   55 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   56 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   57 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   58 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   15   59   19.00000   30.26179    0.00285    0.02780    2.78121    0.67080    0.83600    0.02482    0
UW       apu30    2015    3   28   87   16    0   94.00000  139.00739    0.01368    0.11823    8.20784    0.61948    0.70800    0.00885   58
UW       apu30    2015    3   28   87   16    1  190.00000  280.07034    0.01913    0.15203    7.55480    0.52989    0.57900    0.00466   51
UW       apu30    2015    3   28   87   16    2  149.00000  287.84134    0.01309    0.07804    3.84329    0.45418    0.57900    0.00232   51
UW       apu30    2015    3   28   87   16    3  108.00000  233.93399    0.00831    0.04399    1.09940    0.42623    0.57900    0.00303   51
UW       apu30    2015    3   28   87   16    4   45.00000  109.89191    0.00330    0.01613   -3.25560    0.41024    0.57900    0.00488   51
UW       apu30    2015    3   28   87   16    5 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16    6   49.00000   92.27422    0.00417    0.02648   -0.85185    0.46058    0.57900    0.00396   51
UW       apu30    2015    3   28   87   16    7  196.00000  373.20505    0.01764    0.11289    5.94685    0.47662    0.57900    0.00596   51
UW       apu30    2015    3   28   87   16    8  410.00000  708.72626    0.03241    0.23275    8.96008    0.48009    0.83600    0.01056   58
UW       apu30    2015    3   28   87   16    9  421.00000  737.65100    0.04538    0.35438   12.24968    0.55021    0.96500    0.01602   58
UW       apu30    2015    3   28   87   16   10  970.00000 1587.15320    0.10289    0.79514   15.32316    0.54016    0.83600    0.00975   59
UW       apu30    2015    3   28   87   16   11  801.00000 1431.11975    0.07394    0.49907   12.44716    0.48722    0.70800    0.00590   55
UW       apu30    2015    3   28   87   16   12  484.00000  979.44055    0.04079    0.23783    8.69432    0.44849    0.57900    0.00360   53
UW       apu30    2015    3   28   87   16   13  315.00000  746.88116    0.02388    0.11829    5.45098    0.41601    0.57900    0.00404   51
UW       apu30    2015    3   28   87   16   14  151.00000  398.29730    0.00990    0.04318    0.59522    0.38235    0.45000    0.00415   51
UW       apu30    2015    3   28   87   16   15  101.00000  250.32034    0.00574    0.02840   -2.16515    0.37060    0.45000    0.00394   51
UW       apu30    2015    3   28   87   16   16   64.00000  148.74554    0.00400    0.02048   -2.81840    0.39613    0.57900    0.00515   51
UW       apu30    2015    3   28   87   16   17  108.00000  236.99150    0.00968    0.05888    3.67348    0.47785    0.70800    0.01174   58
UW       apu30    2015    3   28   87   16   18  108.00000  253.28899    0.00753    0.03967    0.47445    0.41233    0.57900    0.00596   51
UW       apu30    2015    3   28   87   16   19   84.00000  211.70209    0.00463    0.02136   -3.37164    0.36313    0.45000    0.00366   51
UW       apu30    2015    3   28   87   16   20 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000   51
UW       apu30    2015    3   28   87   16   21 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   22 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   23 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   24 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   25 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   26 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   27 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   28 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   29 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   30 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   31 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   32 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   33 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   34 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   35 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   36 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   37 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   38 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   39 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   40 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   41 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   42 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   43 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   44 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   45 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   46 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   47 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   48 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000 -999.00000    0
UW       apu30    2015    3   28   87   16   49   98.00000  107.39147    0.01691    0.17865   10.66385    0.69744    0.96500    0.01011   61
UW       apu30    2015    3   28   87   16   50  398.00000  490.79974    0.05939    0.55127   14.73141    0.63099    0.83600    0.00564   59
UW       apu30    2015    3   28   87   16   51  348.00000  479.67737    0.04426    0.37421   12.58171    0.58349    0.96500    0.00818   58
UW       apu30    2015    3   28   87   16   52  378.00000  494.16245    0.06227    0.64544   19.24847    0.76828    1.41600    0.09537   63
UW       apu30    2015    3   28   87   16   53  797.00000 1089.20422    0.14743    1.56236   23.03032    0.80720    1.41600    0.07504   63
UW       apu30    2015    3   28   87   16   54  715.00000 1042.35217    0.09845    0.91476   17.70361    0.64321    0.96500    0.02419   59
UW       apu30    2015    3   28   87   16   55  523.00000  862.97534    0.06688    0.59531   16.28242    0.63589    1.09400    0.03791   59
